"","id","long","lat","date","concetration"
"1",539,20.68944,43.72583,2016-02-01,3002
"2",539,20.68944,43.72583,2016-02-01,3002
"3",539,20.68944,43.72583,2016-02-01,3003
"4",539,20.68944,43.72583,2016-02-01,3004
"5",539,20.68944,43.72583,2016-02-01,3005
"6",805,20.34972,43.89139,2016-02-01,4649
"7",805,20.34972,43.89139,2016-02-01,4650
"8",805,20.34972,43.89139,2016-02-01,4651
"9",1078,20.93333,44.03333,2016-02-01,6126
"10",1078,20.93333,44.03333,2016-02-01,6127
"11",1078,20.93333,44.03333,2016-02-01,6128
"12",1897,22.28472,43.90417,2016-02-01,10767
"13",1897,22.28472,43.90417,2016-02-01,10768
"14",2170,19.22607,44.53494,2016-02-01,12370
"15",2170,19.22607,44.53494,2016-02-01,12371
"16",2170,19.22607,44.53494,2016-02-01,12372
"17",2686,19.66667,46.1,2016-02-01,15518
"18",2686,19.66667,46.1,2016-02-01,15519
"19",2965,20.05279,45.62513,2016-02-01,17422
"20",2965,20.05279,45.62513,2016-02-01,17423
"21",2965,20.05279,45.62513,2016-02-01,17424
"22",2965,20.05279,45.62513,2016-02-01,17425
"23",3238,21.30361,45.11667,2016-02-01,19339
"24",3238,21.30361,45.11667,2016-02-01,19340
"25",3511,20.64028,44.87083,2016-02-01,21104
"26",3511,20.64028,44.87083,2016-02-01,21105
"27",3511,20.64028,44.87083,2016-02-01,21106
"28",3511,20.64028,44.87083,2016-02-01,21107
"29",3994,21.1825,44.61528,2016-02-01,24123
"30",3994,21.1825,44.61528,2016-02-01,24124
"31",3994,21.1825,44.61528,2016-02-01,24125
"32",4266,21.87012,43.63931,2016-02-01,26010
"33",4266,21.87012,43.63931,2016-02-01,26011
"34",4777,21.90333,43.32472,2016-02-01,29460
"35",266,20.46806,44.81861,2016-02-02,1480
"36",266,20.46806,44.81861,2016-02-02,1481
"37",540,20.68944,43.72583,2016-02-02,3006
"38",540,20.68944,43.72583,2016-02-02,3007
"39",540,20.68944,43.72583,2016-02-02,3008
"40",540,20.68944,43.72583,2016-02-02,3009
"41",806,20.34972,43.89139,2016-02-02,4652
"42",1079,20.93333,44.03333,2016-02-02,6129
"43",1079,20.93333,44.03333,2016-02-02,6130
"44",1898,22.28472,43.90417,2016-02-02,10769
"45",1898,22.28472,43.90417,2016-02-02,10770
"46",1898,22.28472,43.90417,2016-02-02,10771
"47",1898,22.28472,43.90417,2016-02-02,10772
"48",2171,19.22607,44.53494,2016-02-02,12373
"49",2171,19.22607,44.53494,2016-02-02,12374
"50",2171,19.22607,44.53494,2016-02-02,12375
"51",2687,19.66667,46.1,2016-02-02,15520
"52",2687,19.66667,46.1,2016-02-02,15521
"53",2687,19.66667,46.1,2016-02-02,15522
"54",2687,19.66667,46.1,2016-02-02,15523
"55",2687,19.66667,46.1,2016-02-02,15524
"56",2966,20.05279,45.62513,2016-02-02,17426
"57",2966,20.05279,45.62513,2016-02-02,17427
"58",2966,20.05279,45.62513,2016-02-02,17428
"59",2966,20.05279,45.62513,2016-02-02,17429
"60",2966,20.05279,45.62513,2016-02-02,17430
"61",3239,21.30361,45.11667,2016-02-02,19341
"62",3239,21.30361,45.11667,2016-02-02,19342
"63",3239,21.30361,45.11667,2016-02-02,19343
"64",3512,20.64028,44.87083,2016-02-02,21108
"65",3512,20.64028,44.87083,2016-02-02,21109
"66",3512,20.64028,44.87083,2016-02-02,21110
"67",3995,21.1825,44.61528,2016-02-02,24126
"68",3995,21.1825,44.61528,2016-02-02,24127
"69",3995,21.1825,44.61528,2016-02-02,24128
"70",4267,21.87012,43.63931,2016-02-02,26012
"71",4267,21.87012,43.63931,2016-02-02,26013
"72",4267,21.87012,43.63931,2016-02-02,26014
"73",4778,21.90333,43.32472,2016-02-02,29461
"74",4778,21.90333,43.32472,2016-02-02,29462
"75",4778,21.90333,43.32472,2016-02-02,29463
"76",267,20.46806,44.81861,2016-02-03,1482
"77",267,20.46806,44.81861,2016-02-03,1483
"78",267,20.46806,44.81861,2016-02-03,1484
"79",267,20.46806,44.81861,2016-02-03,1485
"80",267,20.46806,44.81861,2016-02-03,1486
"81",541,20.68944,43.72583,2016-02-03,3010
"82",541,20.68944,43.72583,2016-02-03,3011
"83",541,20.68944,43.72583,2016-02-03,3012
"84",807,20.34972,43.89139,2016-02-03,4653
"85",807,20.34972,43.89139,2016-02-03,4654
"86",807,20.34972,43.89139,2016-02-03,4655
"87",1080,20.93333,44.03333,2016-02-03,6131
"88",1080,20.93333,44.03333,2016-02-03,6132
"89",1899,22.28472,43.90417,2016-02-03,10773
"90",1899,22.28472,43.90417,2016-02-03,10774
"91",1899,22.28472,43.90417,2016-02-03,10775
"92",2172,19.22607,44.53494,2016-02-03,12376
"93",2172,19.22607,44.53494,2016-02-03,12377
"94",2172,19.22607,44.53494,2016-02-03,12378
"95",2688,19.66667,46.1,2016-02-03,15525
"96",2688,19.66667,46.1,2016-02-03,15526
"97",2688,19.66667,46.1,2016-02-03,15527
"98",2967,20.05279,45.62513,2016-02-03,17431
"99",2967,20.05279,45.62513,2016-02-03,17432
"100",2967,20.05279,45.62513,2016-02-03,17433
"101",2967,20.05279,45.62513,2016-02-03,17434
"102",3240,21.30361,45.11667,2016-02-03,19344
"103",3240,21.30361,45.11667,2016-02-03,19345
"104",3240,21.30361,45.11667,2016-02-03,19346
"105",3513,20.64028,44.87083,2016-02-03,21111
"106",3513,20.64028,44.87083,2016-02-03,21112
"107",3513,20.64028,44.87083,2016-02-03,21113
"108",3513,20.64028,44.87083,2016-02-03,21114
"109",3513,20.64028,44.87083,2016-02-03,21115
"110",3996,21.1825,44.61528,2016-02-03,24129
"111",3996,21.1825,44.61528,2016-02-03,24130
"112",3996,21.1825,44.61528,2016-02-03,24131
"113",3996,21.1825,44.61528,2016-02-03,24132
"114",3996,21.1825,44.61528,2016-02-03,24133
"115",3996,21.1825,44.61528,2016-02-03,24134
"116",4268,21.87012,43.63931,2016-02-03,26015
"117",4268,21.87012,43.63931,2016-02-03,26016
"118",4268,21.87012,43.63931,2016-02-03,26017
"119",4268,21.87012,43.63931,2016-02-03,26018
"120",4779,21.90333,43.32472,2016-02-03,29464
"121",4779,21.90333,43.32472,2016-02-03,29465
"122",4779,21.90333,43.32472,2016-02-03,29466
"123",268,20.46806,44.81861,2016-02-04,1487
"124",268,20.46806,44.81861,2016-02-04,1488
"125",268,20.46806,44.81861,2016-02-04,1489
"126",542,20.68944,43.72583,2016-02-04,3013
"127",808,20.34972,43.89139,2016-02-04,4656
"128",808,20.34972,43.89139,2016-02-04,4657
"129",808,20.34972,43.89139,2016-02-04,4658
"130",1081,20.93333,44.03333,2016-02-04,6133
"131",1081,20.93333,44.03333,2016-02-04,6134
"132",1081,20.93333,44.03333,2016-02-04,6135
"133",1627,21.33389,43.58,2016-02-04,9357
"134",1900,22.28472,43.90417,2016-02-04,10776
"135",1900,22.28472,43.90417,2016-02-04,10777
"136",1900,22.28472,43.90417,2016-02-04,10778
"137",1900,22.28472,43.90417,2016-02-04,10779
"138",1900,22.28472,43.90417,2016-02-04,10780
"139",2173,19.22607,44.53494,2016-02-04,12379
"140",2173,19.22607,44.53494,2016-02-04,12380
"141",2173,19.22607,44.53494,2016-02-04,12381
"142",2689,19.66667,46.1,2016-02-04,15528
"143",2689,19.66667,46.1,2016-02-04,15529
"144",2689,19.66667,46.1,2016-02-04,15530
"145",2968,20.05279,45.62513,2016-02-04,17435
"146",2968,20.05279,45.62513,2016-02-04,17436
"147",3241,21.30361,45.11667,2016-02-04,19347
"148",3241,21.30361,45.11667,2016-02-04,19348
"149",3241,21.30361,45.11667,2016-02-04,19349
"150",3514,20.64028,44.87083,2016-02-04,21116
"151",3514,20.64028,44.87083,2016-02-04,21117
"152",3997,21.1825,44.61528,2016-02-04,24135
"153",3997,21.1825,44.61528,2016-02-04,24136
"154",3997,21.1825,44.61528,2016-02-04,24137
"155",4269,21.87012,43.63931,2016-02-04,26019
"156",4269,21.87012,43.63931,2016-02-04,26020
"157",4269,21.87012,43.63931,2016-02-04,26021
"158",4780,21.90333,43.32472,2016-02-04,29467
"159",4780,21.90333,43.32472,2016-02-04,29468
"160",4780,21.90333,43.32472,2016-02-04,29469
"161",269,20.46806,44.81861,2016-02-05,1490
"162",269,20.46806,44.81861,2016-02-05,1491
"163",269,20.46806,44.81861,2016-02-05,1492
"164",543,20.68944,43.72583,2016-02-05,3014
"165",809,20.34972,43.89139,2016-02-05,4659
"166",809,20.34972,43.89139,2016-02-05,4660
"167",1082,20.93333,44.03333,2016-02-05,6136
"168",1082,20.93333,44.03333,2016-02-05,6137
"169",1082,20.93333,44.03333,2016-02-05,6138
"170",1628,21.33389,43.58,2016-02-05,9358
"171",1901,22.28472,43.90417,2016-02-05,10781
"172",1901,22.28472,43.90417,2016-02-05,10782
"173",1901,22.28472,43.90417,2016-02-05,10783
"174",2174,19.22607,44.53494,2016-02-05,12382
"175",2174,19.22607,44.53494,2016-02-05,12383
"176",2174,19.22607,44.53494,2016-02-05,12384
"177",2690,19.66667,46.1,2016-02-05,15531
"178",2969,20.05279,45.62513,2016-02-05,17437
"179",2969,20.05279,45.62513,2016-02-05,17438
"180",2969,20.05279,45.62513,2016-02-05,17439
"181",3242,21.30361,45.11667,2016-02-05,19350
"182",3242,21.30361,45.11667,2016-02-05,19351
"183",3515,20.64028,44.87083,2016-02-05,21118
"184",3515,20.64028,44.87083,2016-02-05,21119
"185",3515,20.64028,44.87083,2016-02-05,21120
"186",3515,20.64028,44.87083,2016-02-05,21121
"187",3515,20.64028,44.87083,2016-02-05,21122
"188",3998,21.1825,44.61528,2016-02-05,24138
"189",3998,21.1825,44.61528,2016-02-05,24139
"190",3998,21.1825,44.61528,2016-02-05,24140
"191",4270,21.87012,43.63931,2016-02-05,26022
"192",4270,21.87012,43.63931,2016-02-05,26023
"193",4270,21.87012,43.63931,2016-02-05,26024
"194",4781,21.90333,43.32472,2016-02-05,29470
"195",4781,21.90333,43.32472,2016-02-05,29471
"196",4781,21.90333,43.32472,2016-02-05,29472
"197",4781,21.90333,43.32472,2016-02-05,29473
"198",270,20.46806,44.81861,2016-02-06,1493
"199",270,20.46806,44.81861,2016-02-06,1494
"200",270,20.46806,44.81861,2016-02-06,1495
"201",544,20.68944,43.72583,2016-02-06,3015
"202",544,20.68944,43.72583,2016-02-06,3016
"203",810,20.34972,43.89139,2016-02-06,4661
"204",1083,20.93333,44.03333,2016-02-06,6139
"205",1083,20.93333,44.03333,2016-02-06,6140
"206",1083,20.93333,44.03333,2016-02-06,6141
"207",1356,20.52162,43.14789,2016-02-06,7747
"208",1629,21.33389,43.58,2016-02-06,9359
"209",1902,22.28472,43.90417,2016-02-06,10784
"210",1902,22.28472,43.90417,2016-02-06,10785
"211",1902,22.28472,43.90417,2016-02-06,10786
"212",2175,19.22607,44.53494,2016-02-06,12385
"213",2175,19.22607,44.53494,2016-02-06,12386
"214",2175,19.22607,44.53494,2016-02-06,12387
"215",2691,19.66667,46.1,2016-02-06,15532
"216",2691,19.66667,46.1,2016-02-06,15533
"217",2691,19.66667,46.1,2016-02-06,15534
"218",2970,20.05279,45.62513,2016-02-06,17440
"219",2970,20.05279,45.62513,2016-02-06,17441
"220",2970,20.05279,45.62513,2016-02-06,17442
"221",3243,21.30361,45.11667,2016-02-06,19352
"222",3243,21.30361,45.11667,2016-02-06,19353
"223",3243,21.30361,45.11667,2016-02-06,19354
"224",3516,20.64028,44.87083,2016-02-06,21123
"225",3516,20.64028,44.87083,2016-02-06,21124
"226",3516,20.64028,44.87083,2016-02-06,21125
"227",3999,21.1825,44.61528,2016-02-06,24141
"228",3999,21.1825,44.61528,2016-02-06,24142
"229",3999,21.1825,44.61528,2016-02-06,24143
"230",3999,21.1825,44.61528,2016-02-06,24144
"231",4271,21.87012,43.63931,2016-02-06,26025
"232",4271,21.87012,43.63931,2016-02-06,26026
"233",4271,21.87012,43.63931,2016-02-06,26027
"234",4782,21.90333,43.32472,2016-02-06,29474
"235",4782,21.90333,43.32472,2016-02-06,29475
"236",4782,21.90333,43.32472,2016-02-06,29476
"237",271,20.46806,44.81861,2016-02-07,1496
"238",271,20.46806,44.81861,2016-02-07,1497
"239",271,20.46806,44.81861,2016-02-07,1498
"240",271,20.46806,44.81861,2016-02-07,1499
"241",271,20.46806,44.81861,2016-02-07,1500
"242",545,20.68944,43.72583,2016-02-07,3017
"243",545,20.68944,43.72583,2016-02-07,3018
"244",811,20.34972,43.89139,2016-02-07,4662
"245",1084,20.93333,44.03333,2016-02-07,6142
"246",1084,20.93333,44.03333,2016-02-07,6143
"247",1084,20.93333,44.03333,2016-02-07,6144
"248",1630,21.33389,43.58,2016-02-07,9360
"249",1630,21.33389,43.58,2016-02-07,9361
"250",1903,22.28472,43.90417,2016-02-07,10787
"251",1903,22.28472,43.90417,2016-02-07,10788
"252",1903,22.28472,43.90417,2016-02-07,10789
"253",2176,19.22607,44.53494,2016-02-07,12388
"254",2692,19.66667,46.1,2016-02-07,15535
"255",2692,19.66667,46.1,2016-02-07,15536
"256",2692,19.66667,46.1,2016-02-07,15537
"257",2692,19.66667,46.1,2016-02-07,15538
"258",2692,19.66667,46.1,2016-02-07,15539
"259",2971,20.05279,45.62513,2016-02-07,17443
"260",2971,20.05279,45.62513,2016-02-07,17444
"261",2971,20.05279,45.62513,2016-02-07,17445
"262",3244,21.30361,45.11667,2016-02-07,19355
"263",3244,21.30361,45.11667,2016-02-07,19356
"264",3244,21.30361,45.11667,2016-02-07,19357
"265",3517,20.64028,44.87083,2016-02-07,21126
"266",3517,20.64028,44.87083,2016-02-07,21127
"267",3517,20.64028,44.87083,2016-02-07,21128
"268",4000,21.1825,44.61528,2016-02-07,24145
"269",4000,21.1825,44.61528,2016-02-07,24146
"270",4000,21.1825,44.61528,2016-02-07,24147
"271",4000,21.1825,44.61528,2016-02-07,24148
"272",4000,21.1825,44.61528,2016-02-07,24149
"273",4000,21.1825,44.61528,2016-02-07,24150
"274",4272,21.87012,43.63931,2016-02-07,26028
"275",4272,21.87012,43.63931,2016-02-07,26029
"276",4272,21.87012,43.63931,2016-02-07,26030
"277",4783,21.90333,43.32472,2016-02-07,29477
"278",4783,21.90333,43.32472,2016-02-07,29478
"279",272,20.46806,44.81861,2016-02-08,1501
"280",272,20.46806,44.81861,2016-02-08,1502
"281",272,20.46806,44.81861,2016-02-08,1503
"282",272,20.46806,44.81861,2016-02-08,1504
"283",272,20.46806,44.81861,2016-02-08,1505
"284",272,20.46806,44.81861,2016-02-08,1506
"285",272,20.46806,44.81861,2016-02-08,1507
"286",546,20.68944,43.72583,2016-02-08,3019
"287",546,20.68944,43.72583,2016-02-08,3020
"288",546,20.68944,43.72583,2016-02-08,3021
"289",546,20.68944,43.72583,2016-02-08,3022
"290",546,20.68944,43.72583,2016-02-08,3023
"291",812,20.34972,43.89139,2016-02-08,4663
"292",812,20.34972,43.89139,2016-02-08,4664
"293",812,20.34972,43.89139,2016-02-08,4665
"294",1085,20.93333,44.03333,2016-02-08,6145
"295",1085,20.93333,44.03333,2016-02-08,6146
"296",1085,20.93333,44.03333,2016-02-08,6147
"297",1358,20.52162,43.14789,2016-02-08,7748
"298",1358,20.52162,43.14789,2016-02-08,7749
"299",1631,21.33389,43.58,2016-02-08,9362
"300",1631,21.33389,43.58,2016-02-08,9363
"301",1631,21.33389,43.58,2016-02-08,9364
"302",1904,22.28472,43.90417,2016-02-08,10790
"303",1904,22.28472,43.90417,2016-02-08,10791
"304",2177,19.22607,44.53494,2016-02-08,12389
"305",2177,19.22607,44.53494,2016-02-08,12390
"306",2177,19.22607,44.53494,2016-02-08,12391
"307",2177,19.22607,44.53494,2016-02-08,12392
"308",2177,19.22607,44.53494,2016-02-08,12393
"309",2177,19.22607,44.53494,2016-02-08,12394
"310",2693,19.66667,46.1,2016-02-08,15540
"311",2693,19.66667,46.1,2016-02-08,15541
"312",2693,19.66667,46.1,2016-02-08,15542
"313",2693,19.66667,46.1,2016-02-08,15543
"314",2693,19.66667,46.1,2016-02-08,15544
"315",2693,19.66667,46.1,2016-02-08,15545
"316",2972,20.05279,45.62513,2016-02-08,17446
"317",2972,20.05279,45.62513,2016-02-08,17447
"318",2972,20.05279,45.62513,2016-02-08,17448
"319",2972,20.05279,45.62513,2016-02-08,17449
"320",2972,20.05279,45.62513,2016-02-08,17450
"321",3245,21.30361,45.11667,2016-02-08,19358
"322",3245,21.30361,45.11667,2016-02-08,19359
"323",3245,21.30361,45.11667,2016-02-08,19360
"324",3245,21.30361,45.11667,2016-02-08,19361
"325",3245,21.30361,45.11667,2016-02-08,19362
"326",3518,20.64028,44.87083,2016-02-08,21129
"327",3518,20.64028,44.87083,2016-02-08,21130
"328",3518,20.64028,44.87083,2016-02-08,21131
"329",3518,20.64028,44.87083,2016-02-08,21132
"330",3518,20.64028,44.87083,2016-02-08,21133
"331",3518,20.64028,44.87083,2016-02-08,21134
"332",4001,21.1825,44.61528,2016-02-08,24151
"333",4001,21.1825,44.61528,2016-02-08,24152
"334",4001,21.1825,44.61528,2016-02-08,24153
"335",4001,21.1825,44.61528,2016-02-08,24154
"336",4273,21.87012,43.63931,2016-02-08,26031
"337",4273,21.87012,43.63931,2016-02-08,26032
"338",4273,21.87012,43.63931,2016-02-08,26033
"339",4784,21.90333,43.32472,2016-02-08,29479
"340",4784,21.90333,43.32472,2016-02-08,29480
"341",4784,21.90333,43.32472,2016-02-08,29481
"342",273,20.46806,44.81861,2016-02-09,1508
"343",273,20.46806,44.81861,2016-02-09,1509
"344",273,20.46806,44.81861,2016-02-09,1510
"345",273,20.46806,44.81861,2016-02-09,1511
"346",273,20.46806,44.81861,2016-02-09,1512
"347",273,20.46806,44.81861,2016-02-09,1513
"348",547,20.68944,43.72583,2016-02-09,3024
"349",547,20.68944,43.72583,2016-02-09,3025
"350",547,20.68944,43.72583,2016-02-09,3026
"351",547,20.68944,43.72583,2016-02-09,3027
"352",547,20.68944,43.72583,2016-02-09,3028
"353",813,20.34972,43.89139,2016-02-09,4666
"354",813,20.34972,43.89139,2016-02-09,4667
"355",813,20.34972,43.89139,2016-02-09,4668
"356",1086,20.93333,44.03333,2016-02-09,6148
"357",1086,20.93333,44.03333,2016-02-09,6149
"358",1086,20.93333,44.03333,2016-02-09,6150
"359",1086,20.93333,44.03333,2016-02-09,6151
"360",1359,20.52162,43.14789,2016-02-09,7750
"361",1359,20.52162,43.14789,2016-02-09,7751
"362",1359,20.52162,43.14789,2016-02-09,7752
"363",1359,20.52162,43.14789,2016-02-09,7753
"364",1632,21.33389,43.58,2016-02-09,9365
"365",1632,21.33389,43.58,2016-02-09,9366
"366",1632,21.33389,43.58,2016-02-09,9367
"367",1905,22.28472,43.90417,2016-02-09,10792
"368",1905,22.28472,43.90417,2016-02-09,10793
"369",1905,22.28472,43.90417,2016-02-09,10794
"370",1905,22.28472,43.90417,2016-02-09,10795
"371",2178,19.22607,44.53494,2016-02-09,12395
"372",2178,19.22607,44.53494,2016-02-09,12396
"373",2178,19.22607,44.53494,2016-02-09,12397
"374",2178,19.22607,44.53494,2016-02-09,12398
"375",2694,19.66667,46.1,2016-02-09,15546
"376",2694,19.66667,46.1,2016-02-09,15547
"377",2694,19.66667,46.1,2016-02-09,15548
"378",2694,19.66667,46.1,2016-02-09,15549
"379",2694,19.66667,46.1,2016-02-09,15550
"380",2694,19.66667,46.1,2016-02-09,15551
"381",2973,20.05279,45.62513,2016-02-09,17451
"382",2973,20.05279,45.62513,2016-02-09,17452
"383",2973,20.05279,45.62513,2016-02-09,17453
"384",2973,20.05279,45.62513,2016-02-09,17454
"385",2973,20.05279,45.62513,2016-02-09,17455
"386",3246,21.30361,45.11667,2016-02-09,19363
"387",3246,21.30361,45.11667,2016-02-09,19364
"388",3246,21.30361,45.11667,2016-02-09,19365
"389",3246,21.30361,45.11667,2016-02-09,19366
"390",3246,21.30361,45.11667,2016-02-09,19367
"391",3246,21.30361,45.11667,2016-02-09,19368
"392",3519,20.64028,44.87083,2016-02-09,21135
"393",3519,20.64028,44.87083,2016-02-09,21136
"394",3519,20.64028,44.87083,2016-02-09,21137
"395",3519,20.64028,44.87083,2016-02-09,21138
"396",3519,20.64028,44.87083,2016-02-09,21139
"397",3519,20.64028,44.87083,2016-02-09,21140
"398",4002,21.1825,44.61528,2016-02-09,24155
"399",4002,21.1825,44.61528,2016-02-09,24156
"400",4002,21.1825,44.61528,2016-02-09,24157
"401",4002,21.1825,44.61528,2016-02-09,24158
"402",4002,21.1825,44.61528,2016-02-09,24159
"403",4002,21.1825,44.61528,2016-02-09,24160
"404",4002,21.1825,44.61528,2016-02-09,24161
"405",4274,21.87012,43.63931,2016-02-09,26034
"406",4274,21.87012,43.63931,2016-02-09,26035
"407",4274,21.87012,43.63931,2016-02-09,26036
"408",4274,21.87012,43.63931,2016-02-09,26037
"409",4785,21.90333,43.32472,2016-02-09,29482
"410",4785,21.90333,43.32472,2016-02-09,29483
"411",4785,21.90333,43.32472,2016-02-09,29484
"412",4785,21.90333,43.32472,2016-02-09,29485
"413",4785,21.90333,43.32472,2016-02-09,29486
"414",4785,21.90333,43.32472,2016-02-09,29487
"415",1,20.46667,44.8,2016-02-10,1
"416",1,20.46667,44.8,2016-02-10,2
"417",1,20.46667,44.8,2016-02-10,3
"418",1,20.46667,44.8,2016-02-10,4
"419",1,20.46667,44.8,2016-02-10,5
"420",274,20.46806,44.81861,2016-02-10,1514
"421",274,20.46806,44.81861,2016-02-10,1515
"422",274,20.46806,44.81861,2016-02-10,1516
"423",274,20.46806,44.81861,2016-02-10,1517
"424",274,20.46806,44.81861,2016-02-10,1518
"425",274,20.46806,44.81861,2016-02-10,1519
"426",548,20.68944,43.72583,2016-02-10,3029
"427",548,20.68944,43.72583,2016-02-10,3030
"428",548,20.68944,43.72583,2016-02-10,3031
"429",548,20.68944,43.72583,2016-02-10,3032
"430",548,20.68944,43.72583,2016-02-10,3033
"431",548,20.68944,43.72583,2016-02-10,3034
"432",814,20.34972,43.89139,2016-02-10,4669
"433",814,20.34972,43.89139,2016-02-10,4670
"434",814,20.34972,43.89139,2016-02-10,4671
"435",814,20.34972,43.89139,2016-02-10,4672
"436",1087,20.93333,44.03333,2016-02-10,6152
"437",1087,20.93333,44.03333,2016-02-10,6153
"438",1087,20.93333,44.03333,2016-02-10,6154
"439",1087,20.93333,44.03333,2016-02-10,6155
"440",1360,20.52162,43.14789,2016-02-10,7754
"441",1360,20.52162,43.14789,2016-02-10,7755
"442",1633,21.33389,43.58,2016-02-10,9368
"443",1633,21.33389,43.58,2016-02-10,9369
"444",1633,21.33389,43.58,2016-02-10,9370
"445",1906,22.28472,43.90417,2016-02-10,10796
"446",1906,22.28472,43.90417,2016-02-10,10797
"447",2179,19.22607,44.53494,2016-02-10,12399
"448",2179,19.22607,44.53494,2016-02-10,12400
"449",2179,19.22607,44.53494,2016-02-10,12401
"450",2179,19.22607,44.53494,2016-02-10,12402
"451",2179,19.22607,44.53494,2016-02-10,12403
"452",2422,19.52639,45.60889,2016-02-10,13911
"453",2695,19.66667,46.1,2016-02-10,15552
"454",2695,19.66667,46.1,2016-02-10,15553
"455",2695,19.66667,46.1,2016-02-10,15554
"456",2695,19.66667,46.1,2016-02-10,15555
"457",2695,19.66667,46.1,2016-02-10,15556
"458",2695,19.66667,46.1,2016-02-10,15557
"459",2974,20.05279,45.62513,2016-02-10,17456
"460",2974,20.05279,45.62513,2016-02-10,17457
"461",2974,20.05279,45.62513,2016-02-10,17458
"462",2974,20.05279,45.62513,2016-02-10,17459
"463",2974,20.05279,45.62513,2016-02-10,17460
"464",2974,20.05279,45.62513,2016-02-10,17461
"465",3247,21.30361,45.11667,2016-02-10,19369
"466",3247,21.30361,45.11667,2016-02-10,19370
"467",3247,21.30361,45.11667,2016-02-10,19371
"468",3247,21.30361,45.11667,2016-02-10,19372
"469",3247,21.30361,45.11667,2016-02-10,19373
"470",3247,21.30361,45.11667,2016-02-10,19374
"471",3520,20.64028,44.87083,2016-02-10,21141
"472",3520,20.64028,44.87083,2016-02-10,21142
"473",3520,20.64028,44.87083,2016-02-10,21143
"474",3520,20.64028,44.87083,2016-02-10,21144
"475",3520,20.64028,44.87083,2016-02-10,21145
"476",3520,20.64028,44.87083,2016-02-10,21146
"477",3520,20.64028,44.87083,2016-02-10,21147
"478",4003,21.1825,44.61528,2016-02-10,24162
"479",4003,21.1825,44.61528,2016-02-10,24163
"480",4003,21.1825,44.61528,2016-02-10,24164
"481",4003,21.1825,44.61528,2016-02-10,24165
"482",4003,21.1825,44.61528,2016-02-10,24166
"483",4003,21.1825,44.61528,2016-02-10,24167
"484",4275,21.87012,43.63931,2016-02-10,26038
"485",4275,21.87012,43.63931,2016-02-10,26039
"486",4275,21.87012,43.63931,2016-02-10,26040
"487",4275,21.87012,43.63931,2016-02-10,26041
"488",4275,21.87012,43.63931,2016-02-10,26042
"489",4275,21.87012,43.63931,2016-02-10,26043
"490",4786,21.90333,43.32472,2016-02-10,29488
"491",4786,21.90333,43.32472,2016-02-10,29489
"492",4786,21.90333,43.32472,2016-02-10,29490
"493",4786,21.90333,43.32472,2016-02-10,29491
"494",4786,21.90333,43.32472,2016-02-10,29492
"495",2,20.46667,44.8,2016-02-11,6
"496",2,20.46667,44.8,2016-02-11,7
"497",2,20.46667,44.8,2016-02-11,8
"498",2,20.46667,44.8,2016-02-11,9
"499",275,20.46806,44.81861,2016-02-11,1520
"500",275,20.46806,44.81861,2016-02-11,1521
"501",275,20.46806,44.81861,2016-02-11,1522
"502",275,20.46806,44.81861,2016-02-11,1523
"503",275,20.46806,44.81861,2016-02-11,1524
"504",275,20.46806,44.81861,2016-02-11,1525
"505",275,20.46806,44.81861,2016-02-11,1526
"506",549,20.68944,43.72583,2016-02-11,3035
"507",549,20.68944,43.72583,2016-02-11,3036
"508",549,20.68944,43.72583,2016-02-11,3037
"509",549,20.68944,43.72583,2016-02-11,3038
"510",549,20.68944,43.72583,2016-02-11,3039
"511",549,20.68944,43.72583,2016-02-11,3040
"512",815,20.34972,43.89139,2016-02-11,4673
"513",815,20.34972,43.89139,2016-02-11,4674
"514",815,20.34972,43.89139,2016-02-11,4675
"515",815,20.34972,43.89139,2016-02-11,4676
"516",1088,20.93333,44.03333,2016-02-11,6156
"517",1088,20.93333,44.03333,2016-02-11,6157
"518",1088,20.93333,44.03333,2016-02-11,6158
"519",1088,20.93333,44.03333,2016-02-11,6159
"520",1361,20.52162,43.14789,2016-02-11,7756
"521",1634,21.33389,43.58,2016-02-11,9371
"522",1634,21.33389,43.58,2016-02-11,9372
"523",1907,22.28472,43.90417,2016-02-11,10798
"524",1907,22.28472,43.90417,2016-02-11,10799
"525",1907,22.28472,43.90417,2016-02-11,10800
"526",2180,19.22607,44.53494,2016-02-11,12404
"527",2180,19.22607,44.53494,2016-02-11,12405
"528",2180,19.22607,44.53494,2016-02-11,12406
"529",2180,19.22607,44.53494,2016-02-11,12407
"530",2180,19.22607,44.53494,2016-02-11,12408
"531",2423,19.52639,45.60889,2016-02-11,13912
"532",2423,19.52639,45.60889,2016-02-11,13913
"533",2423,19.52639,45.60889,2016-02-11,13914
"534",2423,19.52639,45.60889,2016-02-11,13915
"535",2423,19.52639,45.60889,2016-02-11,13916
"536",2696,19.66667,46.1,2016-02-11,15558
"537",2696,19.66667,46.1,2016-02-11,15559
"538",2696,19.66667,46.1,2016-02-11,15560
"539",2696,19.66667,46.1,2016-02-11,15561
"540",2696,19.66667,46.1,2016-02-11,15562
"541",2696,19.66667,46.1,2016-02-11,15563
"542",2975,20.05279,45.62513,2016-02-11,17462
"543",2975,20.05279,45.62513,2016-02-11,17463
"544",2975,20.05279,45.62513,2016-02-11,17464
"545",2975,20.05279,45.62513,2016-02-11,17465
